OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,SalesAmount,Cost,Profit
O00262,2024-02-01,C0031,P002,North,2.0,65000,0.0,130000,0.0,130000.0,72309.76,57690.24
O00263,2024-12-26,C0039,P012,West,3.0,14500,0.02,43500,870.0,42630.0,25451.22,17178.78
O00264,2024-05-12,C0013,P002,South,5.0,65000,0.1,325000,32500.0,292500.0,224226.51,68273.49
O00265,2025-10-11,C0071,P002,East,2.0,65000,0.1,130000,13000.0,117000.0,82369.5,34630.5
O00266,2024-06-22,C0056,P010,North,4.0,1200,0.15,4800,720.0,4080.0,3891.51,188.49
O00267,2024-06-15,C0083,P004,North,4.0,22000,0.1,88000,8800.0,79200.0,59602.48,19597.52
O00268,2024-07-01,C0071,P006,South,1.0,3200,0.0,3200,0.0,3200.0,1832.2,1367.8
O00269,2025-04-14,C0015,P005,South,3.0,4500,0.1,13500,1350.0,12150.0,7490.04,4659.96
O00270,2025-02-21,C0007,P004,South,3.0,22000,0.02,66000,1320.0,64680.0,49224.1,15455.9
O00271,2025-11-24,C0043,P012,West,3.0,14500,0.05,43500,2175.0,41325.0,25939.35,15385.65
O00272,2024-10-31,C0049,P011,East,1.0,2200,0.02,2200,44.0,2156.0,1321.56,834.44
O00273,2024-07-25,C0025,P004,West,3.0,22000,0.1,66000,6600.0,59400.0,43852.24,15547.76
O00274,2024-02-06,C0079,P011,North,1.0,2200,0.05,2200,110.0,2090.0,1366.85,723.15
O00275,2024-01-06,C0059,P011,West,5.0,2200,0.1,11000,1100.0,9900.0,7881.23,2018.77
O00276,2024-09-30,C0075,P009,South,3.0,1800,0.0,5400,0.0,5400.0,3678.14,1721.86
O00277,2025-11-07,C0011,P009,East,1.0,1800,0.0,1800,0.0,1800.0,1044.16,755.84
O00278,2025-01-17,C0082,P015,West,3.0,500,0.02,1500,30.0,1470.0,1142.82,327.18
O00279,2025-10-15,C0021,P007,East,5.0,9000,0.0,45000,0.0,45000.0,29924.19,15075.81
O00280,2024-03-15,C0045,P006,West,4.0,3200,0.05,12800,640.0,12160.0,9151.04,3008.96
O00281,2024-03-09,C0044,P009,East,2.0,1800,0.02,3600,72.0,3528.0,1983.83,1544.17
O00282,2025-09-01,C0083,P013,North,5.0,10500,0.05,52500,2625.0,49875.0,37754.22,12120.78
O00283,2024-03-19,C0028,P011,East,1.0,2200,0.0,2200,0.0,2200.0,1378.01,821.99
O00284,2024-02-07,C0025,P002,South,2.0,65000,0.0,130000,0.0,130000.0,88852.41,41147.59
O00285,2024-10-22,C0034,P007,West,1.0,9000,0.05,9000,450.0,8550.0,5673.46,2876.54
O00286,2025-11-07,C0037,P012,West,5.0,14500,0.02,72500,1450.0,71050.0,59376.8,11673.2
O00287,2025-05-18,C0019,P004,North,4.0,22000,0.0,88000,0.0,88000.0,53884.81,34115.19
O00288,2024-03-13,C0018,P015,North,3.0,500,0.0,1500,0.0,1500.0,1194.71,305.29
O00289,2025-09-03,C0024,P013,North,4.0,10500,0.0,42000,0.0,42000.0,33509.74,8490.26
O00290,2025-09-08,C0047,P013,South,2.0,10500,0.05,21000,1050.0,19950.0,13937.07,6012.93
O00291,2025-08-08,C0035,P002,North,1.0,65000,0.0,65000,0.0,65000.0,41085.25,23914.75
O00292,2025-10-21,C0040,P009,East,5.0,1800,0.02,9000,180.0,8820.0,5875.92,2944.08
O00293,2024-06-24,C0072,P008,South,5.0,12000,0.05,60000,3000.0,57000.0,49027.29,7972.71
O00294,2025-12-17,C0025,P010,West,1.0,1200,0.05,1200,60.0,1140.0,860.49,279.51
O00295,2024-08-22,C0091,P013,North,1.0,10500,0.05,10500,525.0,9975.0,7319.45,2655.55
O00296,2025-08-09,C0076,P006,South,3.0,3200,0.02,9600,192.0,9408.0,5373.1,4034.9
O00297,2025-02-27,C0018,P009,North,1.0,1800,0.1,1800,180.0,1620.0,1402.05,217.95
O00298,2025-07-23,C0032,P011,West,4.0,2200,0.02,8800,176.0,8624.0,5039.12,3584.88
O00299,2025-04-03,C0019,P012,North,5.0,14500,0.02,72500,1450.0,71050.0,40794.48,30255.52
O00300,2025-04-14,C0028,P012,North,2.0,14500,0.1,29000,2900.0,26100.0,18102.14,7997.86
O00301,2025-03-26,C0037,P006,North,2.0,3200,0.05,6400,320.0,6080.0,4342.16,1737.84
O00302,2025-07-23,C0014,P015,West,5.0,500,0.05,2500,125.0,2375.0,1979.32,395.68
O00303,2025-06-24,C0002,P001,North,2.0,85000,0.1,170000,17000.0,153000.0,129764.62,23235.38
O00304,2024-04-08,C0044,P008,East,2.0,12000,0.0,24000,0.0,24000.0,14480.66,9519.34
O00305,2025-08-26,C0071,P010,East,1.0,1200,0.1,1200,120.0,1080.0,780.55,299.45
O00306,2025-01-26,C0031,P001,East,5.0,85000,0.05,425000,21250.0,403750.0,323282.57,80467.43
O00307,2024-08-24,C0087,P007,North,5.0,9000,0.02,45000,900.0,44100.0,31154.17,12945.83
O00308,2025-01-10,C0037,P009,North,1.0,1800,0.02,1800,36.0,1764.0,1074.8,689.2
O00309,2025-12-07,C0091,P010,South,5.0,1200,0.0,6000,0.0,6000.0,3941.61,2058.39
O00310,2025-09-18,C0024,P002,North,1.0,65000,0.1,65000,6500.0,58500.0,46735.17,11764.83
O00311,2025-09-01,C0054,P005,East,1.0,4500,0.0,4500,0.0,4500.0,3657.47,842.53
O00312,2024-12-04,C0077,P004,South,2.0,22000,0.02,44000,880.0,43120.0,32062.33,11057.67
O00313,2025-07-27,C0006,P010,South,3.0,1200,0.05,3600,180.0,3420.0,1995.74,1424.26
O00314,2024-10-08,C0094,P005,North,5.0,4500,0.05,22500,1125.0,21375.0,16657.93,4717.07
O00315,2025-05-16,C0037,P009,East,4.0,1800,0.0,7200,0.0,7200.0,4447.68,2752.32
O00316,2025-04-12,C0050,P011,North,1.0,2200,0.1,2200,220.0,1980.0,1722.12,257.88
O00317,2024-07-01,C0063,P012,East,3.0,14500,0.05,43500,2175.0,41325.0,28433.79,12891.21
O00318,2024-07-13,C0065,P003,North,5.0,42000,0.1,210000,21000.0,189000.0,126818.17,62181.83
O00319,2024-02-14,C0003,P014,West,4.0,700,0.0,2800,0.0,2800.0,1893.77,906.23
O00320,2024-04-12,C0087,P003,East,2.0,42000,0.0,84000,0.0,84000.0,51987.89,32012.11
O00321,2024-11-12,C0063,P001,North,1.0,85000,0.05,85000,4250.0,80750.0,52162.1,28587.9
O00322,2024-12-15,C0100,P001,North,3.0,85000,0.0,255000,0.0,255000.0,179719.07,75280.93
O00323,2024-04-30,C0048,P004,South,3.0,22000,0.05,66000,3300.0,62700.0,49974.11,12725.89
O00324,2024-10-31,C0062,P014,North,2.0,700,0.0,1400,0.0,1400.0,1085.61,314.39
O00325,2025-03-17,C0045,P004,North,1.0,22000,0.1,22000,2200.0,19800.0,14462.16,5337.84
O00326,2024-06-19,C0089,P011,West,1.0,2200,0.1,2200,220.0,1980.0,1249.68,730.32
O00327,2024-09-04,C0084,P007,East,3.0,9000,0.1,27000,2700.0,24300.0,18378.18,5921.82
O00328,2024-09-25,C0091,P001,North,5.0,85000,0.15,425000,63750.0,361250.0,283526.42,77723.58
O00329,2025-01-04,C0051,P007,South,3.0,9000,0.1,27000,2700.0,24300.0,16285.98,8014.02
O00330,2024-09-24,C0080,P001,North,3.0,85000,0.02,255000,5100.0,249900.0,201949.58,47950.42
O00331,2025-06-22,C0036,P008,West,5.0,12000,0.02,60000,1200.0,58800.0,48781.2,10018.8
O00332,2024-08-27,C0047,P009,North,4.0,1800,0.1,7200,720.0,6480.0,4060.6,2419.4
O00333,2024-11-13,C0077,P008,East,4.0,12000,0.1,48000,4800.0,43200.0,36712.87,6487.13
O00334,2024-10-04,C0009,P005,West,3.0,4500,0.15,13500,2025.0,11475.0,9778.64,1696.36
O00335,2024-05-13,C0072,P012,North,4.0,14500,0.1,58000,5800.0,52200.0,35994.09,16205.91
O00336,2025-05-16,C0002,P009,North,3.0,1800,0.0,5400,0.0,5400.0,3896.06,1503.94
O00337,2024-06-21,C0059,P004,South,4.0,22000,0.1,88000,8800.0,79200.0,51456.56,27743.44
O00338,2024-08-05,C0048,P007,West,4.0,9000,0.1,36000,3600.0,32400.0,20474.63,11925.37
O00339,2025-08-02,C0047,P002,South,4.0,65000,0.05,260000,13000.0,247000.0,212742.93,34257.07
O00340,2025-11-24,C0050,P014,East,5.0,700,0.1,3500,350.0,3150.0,2526.37,623.63
O00341,2025-05-05,C0050,P012,West,2.0,14500,0.05,29000,1450.0,27550.0,17932.73,9617.27
O00342,2025-10-31,C0041,P005,West,4.0,4500,0.1,18000,1800.0,16200.0,12087.17,4112.83
O00343,2025-09-16,C0046,P011,South,1.0,2200,0.0,2200,0.0,2200.0,1774.35,425.65
O00344,2024-12-17,C0057,P011,South,3.0,2200,0.1,6600,660.0,5940.0,4411.81,1528.19
O00345,2025-07-17,C0077,P010,East,5.0,1200,0.0,6000,0.0,6000.0,4758.72,1241.28
O00346,2024-08-28,C0056,P001,North,4.0,85000,0.02,340000,6800.0,333200.0,266756.68,66443.32
O00347,2024-12-02,C0065,P014,West,2.0,700,0.0,1400,0.0,1400.0,900.09,499.91
O00348,2025-01-26,C0084,P015,North,4.0,500,0.05,2000,100.0,1900.0,1475.84,424.16
O00349,2025-12-03,C0099,P015,North,2.0,500,0.0,1000,0.0,1000.0,728.33,271.67
O00350,2025-09-12,C0011,P015,West,3.0,500,0.15,1500,225.0,1275.0,1137.34,137.66
O00351,2024-12-23,C0072,P014,South,2.0,700,0.05,1400,70.0,1330.0,908.32,421.68
O00352,2025-04-22,C0023,P012,North,4.0,14500,0.1,58000,5800.0,52200.0,32718.02,19481.98
O00353,2024-05-27,C0020,P001,North,1.0,85000,0.02,85000,1700.0,83300.0,50675.35,32624.65
O00354,2025-08-11,C0080,P007,South,3.0,9000,0.0,27000,0.0,27000.0,19344.68,7655.32
O00355,2025-02-08,C0007,P004,West,5.0,22000,0.1,110000,11000.0,99000.0,83520.48,15479.52
O00356,2025-01-24,C0085,P004,North,4.0,22000,0.05,88000,4400.0,83600.0,66363.72,17236.28
O00357,2025-07-14,C0078,P013,North,3.0,10500,0.05,31500,1575.0,29925.0,22289.21,7635.79
O00358,2025-04-07,C0100,P013,South,5.0,10500,0.1,52500,5250.0,47250.0,30076.45,17173.55
O00359,2024-02-22,C0067,P008,West,1.0,12000,0.1,12000,1200.0,10800.0,6656.02,4143.98
O00360,2024-07-29,C0088,P012,North,5.0,14500,0.05,72500,3625.0,68875.0,55185.42,13689.58
O00361,2024-05-09,C0012,P002,West,2.0,65000,0.15,130000,19500.0,110500.0,90783.11,19716.89
O00362,2025-06-21,C0089,P004,West,5.0,22000,0.05,110000,5500.0,104500.0,83746.55,20753.45
O00363,2024-01-26,C0017,P013,North,5.0,10500,0.05,52500,2625.0,49875.0,31182.53,18692.47
O00364,2024-05-27,C0032,P007,West,4.0,9000,0.02,36000,720.0,35280.0,23760.15,11519.85
O00365,2025-03-12,C0013,P009,East,4.0,1800,0.0,7200,0.0,7200.0,5746.87,1453.13
O00366,2025-05-22,C0041,P007,South,4.0,9000,0.0,36000,0.0,36000.0,21467.93,14532.07
O00367,2025-01-02,C0075,P004,South,2.0,22000,0.1,44000,4400.0,39600.0,24930.94,14669.06
O00368,2025-09-21,C0027,P013,West,1.0,10500,0.05,10500,525.0,9975.0,7627.58,2347.42
O00369,2025-11-02,C0083,P012,West,2.0,14500,0.02,29000,580.0,28420.0,20605.22,7814.78
O00370,2024-04-06,C0061,P011,East,3.0,2200,0.05,6600,330.0,6270.0,5326.52,943.48
O00371,2025-11-27,C0063,P006,West,4.0,3200,0.0,12800,0.0,12800.0,10172.75,2627.25
O00372,2025-03-25,C0094,P010,South,2.0,1200,0.02,2400,48.0,2352.0,1805.63,546.37
O00373,2025-04-10,C0044,P015,West,3.0,500,0.1,1500,150.0,1350.0,832.76,517.24
O00374,2024-03-10,C0035,P010,West,1.0,1200,0.02,1200,24.0,1176.0,815.65,360.35
O00375,2025-03-30,C0100,P008,North,1.0,12000,0.0,12000,0.0,12000.0,9503.37,2496.63
O00376,2025-06-14,C0056,P005,North,5.0,4500,0.05,22500,1125.0,21375.0,15009.43,6365.57
O00377,2025-02-28,C0062,P008,South,5.0,12000,0.02,60000,1200.0,58800.0,48586.76,10213.24
O00378,2024-03-02,C0030,P006,West,5.0,3200,0.05,16000,800.0,15200.0,11618.75,3581.25
O00379,2025-01-17,C0022,P010,North,2.0,1200,0.15,2400,360.0,2040.0,1390.93,649.07
O00380,2025-11-15,C0017,P001,East,3.0,85000,0.05,255000,12750.0,242250.0,175313.38,66936.62
O00381,2025-06-12,C0023,P003,North,4.0,42000,0.05,168000,8400.0,159600.0,123953.19,35646.81
O00382,2024-04-10,C0020,P012,South,2.0,14500,0.02,29000,580.0,28420.0,16461.84,11958.16
O00383,2025-12-02,C0075,P006,East,4.0,3200,0.05,12800,640.0,12160.0,8231.11,3928.89
O00384,2025-12-01,C0006,P007,North,4.0,9000,0.02,36000,720.0,35280.0,26770.03,8509.97
O00385,2024-05-03,C0063,P009,West,3.0,1800,0.0,5400,0.0,5400.0,3199.01,2200.99
O00386,2025-08-08,C0095,P007,North,3.0,9000,0.1,27000,2700.0,24300.0,17389.4,6910.6
O00387,2024-10-24,C0077,P012,West,2.0,14500,0.02,29000,580.0,28420.0,21352.0,7068.0
O00388,2025-03-09,C0041,P004,North,5.0,22000,0.05,110000,5500.0,104500.0,83533.56,20966.44
O00389,2024-11-21,C0006,P012,West,5.0,14500,0.0,72500,0.0,72500.0,50024.87,22475.13
O00390,2025-07-26,C0084,P004,East,5.0,22000,0.1,110000,11000.0,99000.0,88918.67,10081.33
O00391,2025-12-29,C0001,P006,North,4.0,3200,0.0,12800,0.0,12800.0,10237.94,2562.06
O00392,2025-08-04,C0069,P009,North,2.0,1800,0.02,3600,72.0,3528.0,2440.18,1087.82
O00393,2025-11-11,C0068,P014,North,4.0,700,0.1,2800,280.0,2520.0,1661.17,858.83
O00394,2025-11-22,C0020,P004,East,2.0,22000,0.05,44000,2200.0,41800.0,33382.43,8417.57
O00395,2024-03-06,C0074,P009,West,5.0,1800,0.1,9000,900.0,8100.0,5540.83,2559.17
O00396,2024-07-04,C0018,P001,South,2.0,85000,0.0,170000,0.0,170000.0,132185.5,37814.5
O00397,2025-06-11,C0023,P002,South,3.0,65000,0.05,195000,9750.0,185250.0,138163.15,47086.85
O00398,2025-03-07,C0082,P012,East,1.0,14500,0.15,14500,2175.0,12325.0,9517.87,2807.13
O00399,2024-02-06,C0098,P011,South,1.0,2200,0.05,2200,110.0,2090.0,1540.49,549.51
O00400,2024-03-10,C0027,P006,East,2.0,3200,0.05,6400,320.0,6080.0,4440.69,1639.31
O00401,2025-01-15,C0093,P010,South,3.0,1200,0.02,3600,72.0,3528.0,2878.84,649.16
O00402,2025-03-26,C0092,P006,East,1.0,3200,0.1,3200,320.0,2880.0,1945.21,934.79
O00403,2024-05-02,C0077,P005,West,5.0,4500,0.1,22500,2250.0,20250.0,18013.56,2236.44
O00404,2024-05-05,C0015,P007,South,1.0,9000,0.05,9000,450.0,8550.0,5026.16,3523.84
O00405,2024-04-04,C0030,P005,North,5.0,4500,0.1,22500,2250.0,20250.0,17047.91,3202.09
O00406,2025-02-16,C0068,P013,North,2.0,10500,0.05,21000,1050.0,19950.0,16764.52,3185.48
O00407,2024-01-06,C0100,P007,South,2.0,9000,0.05,18000,900.0,17100.0,11815.09,5284.91
O00408,2025-02-22,C0082,P005,South,1.0,4500,0.02,4500,90.0,4410.0,2563.78,1846.22
O00409,2024-12-13,C0043,P009,West,5.0,1800,0.05,9000,450.0,8550.0,6905.34,1644.66
O00410,2024-12-06,C0024,P012,East,4.0,14500,0.1,58000,5800.0,52200.0,45099.26,7100.74
O00411,2025-05-11,C0097,P005,South,1.0,4500,0.05,4500,225.0,4275.0,2883.55,1391.45
O00412,2025-01-17,C0028,P015,West,1.0,500,0.0,500,0.0,500.0,345.01,154.99
O00413,2025-06-15,C0035,P007,North,4.0,9000,0.05,36000,1800.0,34200.0,27668.04,6531.96
O00414,2025-07-12,C0097,P010,West,5.0,1200,0.1,6000,600.0,5400.0,3611.11,1788.89
O00415,2025-11-03,C0057,P015,North,1.0,500,0.1,500,50.0,450.0,359.91,90.09
O00416,2025-08-07,C0027,P007,East,2.0,9000,0.0,18000,0.0,18000.0,11992.87,6007.13
O00417,2025-01-13,C0001,P003,West,3.0,42000,0.0,126000,0.0,126000.0,75233.62,50766.38
O00418,2024-12-25,C0043,P012,West,1.0,14500,0.02,14500,290.0,14210.0,11230.09,2979.91
O00419,2024-06-21,C0099,P001,West,2.0,85000,0.0,170000,0.0,170000.0,108402.85,61597.15
O00420,2025-03-14,C0044,P007,South,1.0,9000,0.15,9000,1350.0,7650.0,7220.66,429.34
O00421,2024-04-11,C0070,P015,West,3.0,500,0.02,1500,30.0,1470.0,1055.42,414.58
O00422,2025-11-11,C0026,P007,South,4.0,9000,0.05,36000,1800.0,34200.0,24801.04,9398.96
O00423,2025-09-09,C0078,P011,East,3.0,2200,0.0,6600,0.0,6600.0,4384.33,2215.67
O00424,2024-03-28,C0078,P008,North,2.0,12000,0.02,24000,480.0,23520.0,15796.35,7723.65
O00425,2025-07-28,C0061,P004,North,3.0,22000,0.15,66000,9900.0,56100.0,50876.16,5223.84
O00426,2024-03-26,C0078,P005,South,3.0,4500,0.05,13500,675.0,12825.0,9894.49,2930.51
O00427,2025-06-11,C0058,P008,North,1.0,12000,0.0,12000,0.0,12000.0,9106.76,2893.24
O00428,2024-03-05,C0038,P002,East,1.0,65000,0.0,65000,0.0,65000.0,43140.03,21859.97
O00429,2024-12-22,C0074,P007,West,1.0,9000,0.15,9000,1350.0,7650.0,5585.29,2064.71
O00430,2025-04-25,C0084,P007,West,5.0,9000,0.15,45000,6750.0,38250.0,25805.41,12444.59
O00431,2025-06-16,C0085,P013,North,4.0,10500,0.0,42000,0.0,42000.0,31907.28,10092.72
O00432,2024-11-02,C0022,P002,West,1.0,65000,0.05,65000,3250.0,61750.0,43038.1,18711.9
O00433,2025-11-04,C0068,P013,North,2.0,10500,0.0,21000,0.0,21000.0,14437.3,6562.7
O00434,2025-07-20,C0001,P007,South,3.0,9000,0.05,27000,1350.0,25650.0,18271.51,7378.49
O00435,2024-06-01,C0058,P010,West,1.0,1200,0.0,1200,0.0,1200.0,799.69,400.31
O00436,2025-05-05,C0058,P009,North,5.0,1800,0.1,9000,900.0,8100.0,6611.88,1488.12
O00437,2025-06-18,C0037,P005,North,5.0,4500,0.1,22500,2250.0,20250.0,16073.06,4176.94
O00438,2024-08-31,C0100,P014,North,2.0,700,0.0,1400,0.0,1400.0,1137.44,262.56
O00439,2025-06-23,C0089,P004,South,1.0,22000,0.05,22000,1100.0,20900.0,12925.09,7974.91
O00440,2025-10-18,C0004,P001,West,2.0,85000,0.0,170000,0.0,170000.0,119824.54,50175.46
O00441,2025-08-20,C0021,P012,North,3.0,14500,0.02,43500,870.0,42630.0,24667.76,17962.24
O00442,2025-07-11,C0021,P010,North,5.0,1200,0.0,6000,0.0,6000.0,4608.83,1391.17
O00443,2025-04-08,C0090,P014,East,2.0,700,0.02,1400,28.0,1372.0,1002.97,369.03
O00444,2024-07-16,C0052,P007,North,2.0,9000,0.15,18000,2700.0,15300.0,11981.92,3318.08
O00445,2025-08-04,C0073,P001,East,2.0,85000,0.0,170000,0.0,170000.0,130322.62,39677.38
O00446,2024-09-23,C0081,P001,West,1.0,85000,0.1,85000,8500.0,76500.0,57192.31,19307.69
O00447,2025-01-24,C0077,P007,West,1.0,9000,0.0,9000,0.0,9000.0,5503.52,3496.48
O00448,2024-08-17,C0009,P004,West,3.0,22000,0.05,66000,3300.0,62700.0,44719.96,17980.04
O00449,2024-08-16,C0015,P014,South,4.0,700,0.05,2800,140.0,2660.0,1593.55,1066.45
O00450,2024-04-25,C0040,P002,West,1.0,65000,0.1,65000,6500.0,58500.0,51507.46,6992.54
O00451,2025-12-03,C0034,P014,North,2.0,700,0.0,1400,0.0,1400.0,1046.3,353.7
O00452,2024-04-18,C0075,P004,North,5.0,22000,0.0,110000,0.0,110000.0,83081.38,26918.62
O00453,2024-03-04,C0016,P002,East,5.0,65000,0.05,325000,16250.0,308750.0,255486.79,53263.21
O00454,2025-11-15,C0038,P005,North,4.0,4500,0.05,18000,900.0,17100.0,13747.04,3352.96
O00455,2025-02-09,C0024,P003,West,3.0,42000,0.05,126000,6300.0,119700.0,83991.63,35708.37
O00456,2024-11-16,C0019,P007,East,3.0,9000,0.0,27000,0.0,27000.0,15714.86,11285.14
O00457,2025-06-23,C0018,P005,West,2.0,4500,0.02,9000,180.0,8820.0,5857.28,2962.72
O00458,2024-10-07,C0020,P008,North,2.0,12000,0.1,24000,2400.0,21600.0,19252.87,2347.13
O00459,2024-04-03,C0057,P009,South,2.0,1800,0.05,3600,180.0,3420.0,2902.52,517.48
O00460,2025-06-17,C0042,P001,East,4.0,85000,0.05,340000,17000.0,323000.0,257490.55,65509.45
O00461,2024-05-08,C0044,P002,North,4.0,65000,0.02,260000,5200.0,254800.0,157351.03,97448.97
O00462,2025-02-08,C0048,P003,South,4.0,42000,0.02,168000,3360.0,164640.0,101220.25,63419.75
O00463,2025-11-24,C0075,P003,East,4.0,42000,0.1,168000,16800.0,151200.0,132306.44,18893.56
O00464,2025-11-15,C0087,P002,West,1.0,65000,0.05,65000,3250.0,61750.0,38240.62,23509.38
O00465,2024-09-20,C0053,P005,East,4.0,4500,0.0,18000,0.0,18000.0,12738.91,5261.09
O00466,2025-07-24,C0065,P009,North,5.0,1800,0.1,9000,900.0,8100.0,5869.15,2230.85
O00467,2025-03-23,C0074,P005,South,4.0,4500,0.05,18000,900.0,17100.0,11367.77,5732.23
O00468,2024-12-16,C0070,P005,East,3.0,4500,0.02,13500,270.0,13230.0,9894.06,3335.94
O00469,2024-04-12,C0014,P008,North,2.0,12000,0.02,24000,480.0,23520.0,19418.01,4101.99
O00470,2024-10-02,C0099,P009,South,4.0,1800,0.05,7200,360.0,6840.0,5471.72,1368.28
O00471,2025-04-21,C0017,P005,North,3.0,4500,0.02,13500,270.0,13230.0,9197.06,4032.94
O00472,2025-12-22,C0042,P004,North,2.0,22000,0.05,44000,2200.0,41800.0,29435.65,12364.35
O00473,2024-01-04,C0066,P007,South,3.0,9000,0.05,27000,1350.0,25650.0,21466.87,4183.13
O00474,2025-06-08,C0041,P001,North,1.0,85000,0.0,85000,0.0,85000.0,60017.56,24982.44
O00475,2025-09-10,C0025,P008,East,5.0,12000,0.1,60000,6000.0,54000.0,41045.55,12954.45
O00476,2025-11-26,C0093,P015,North,4.0,500,0.02,2000,40.0,1960.0,1468.73,491.27
O00477,2024-11-05,C0008,P006,East,2.0,3200,0.02,6400,128.0,6272.0,3929.8,2342.2
O00478,2024-03-27,C0025,P002,North,4.0,65000,0.05,260000,13000.0,247000.0,147474.23,99525.77
O00479,2024-07-17,C0100,P011,West,1.0,2200,0.05,2200,110.0,2090.0,1717.94,372.06
O00480,2025-09-13,C0073,P002,North,2.0,65000,0.02,130000,2600.0,127400.0,92814.89,34585.11
O00481,2025-10-03,C0009,P003,South,4.0,42000,0.05,168000,8400.0,159600.0,99878.83,59721.17
O00482,2025-04-10,C0076,P003,South,1.0,42000,0.1,42000,4200.0,37800.0,26479.86,11320.14
O00483,2024-03-30,C0097,P014,North,4.0,700,0.1,2800,280.0,2520.0,2288.39,231.61
O00484,2024-03-30,C0010,P015,South,5.0,500,0.1,2500,250.0,2250.0,1803.24,446.76
O00485,2024-12-15,C0042,P009,West,3.0,1800,0.02,5400,108.0,5292.0,3897.45,1394.55
O00486,2025-03-06,C0047,P010,West,2.0,1200,0.02,2400,48.0,2352.0,1366.76,985.24
O00487,2024-01-24,C0014,P010,North,4.0,1200,0.05,4800,240.0,4560.0,3895.81,664.19
O00488,2025-05-16,C0021,P010,North,2.0,1200,0.0,2400,0.0,2400.0,1898.52,501.48
O00489,2025-02-02,C0018,P009,East,4.0,1800,0.1,7200,720.0,6480.0,5024.89,1455.11
O00490,2024-01-09,C0019,P015,East,4.0,500,0.02,2000,40.0,1960.0,1267.07,692.93
O00491,2024-03-10,C0041,P011,North,1.0,2200,0.02,2200,44.0,2156.0,1624.64,531.36
O00492,2024-11-28,C0047,P002,West,1.0,65000,0.02,65000,1300.0,63700.0,50375.72,13324.28
O00493,2025-06-12,C0024,P006,South,1.0,3200,0.02,3200,64.0,3136.0,2439.21,696.79
O00494,2025-08-26,C0029,P015,East,1.0,500,0.02,500,10.0,490.0,406.9,83.1
O00495,2024-11-11,C0020,P007,South,2.0,9000,0.05,18000,900.0,17100.0,12995.12,4104.88
O00496,2024-08-03,C0080,P004,South,1.0,22000,0.05,22000,1100.0,20900.0,14008.08,6891.92
O00497,2025-12-08,C0022,P014,North,5.0,700,0.02,3500,70.0,3430.0,2395.54,1034.46
O00498,2024-12-01,C0091,P010,East,5.0,1200,0.0,6000,0.0,6000.0,4622.43,1377.57
O00499,2024-08-18,C0054,P009,North,1.0,1800,0.1,1800,180.0,1620.0,1118.96,501.04
O00500,2024-11-19,C0081,P007,West,2.0,9000,0.0,18000,0.0,18000.0,11024.64,6975.36
O00501,2024-01-09,C0064,P002,West,4.0,65000,0.05,260000,13000.0,247000.0,193883.39,53116.61
O00502,2024-08-08,C0027,P006,East,4.0,3200,0.05,12800,640.0,12160.0,8575.94,3584.06
O00503,2025-01-11,C0061,P007,North,3.0,9000,0.05,27000,1350.0,25650.0,20802.8,4847.2
O00504,2025-11-02,C0028,P014,North,5.0,700,0.1,3500,350.0,3150.0,2060.78,1089.22
O00505,2025-06-23,C0012,P005,South,4.0,4500,0.05,18000,900.0,17100.0,11531.48,5568.52
O00506,2025-07-25,C0026,P003,East,4.0,42000,0.15,168000,25200.0,142800.0,104561.01,38238.99
O00507,2025-02-02,C0028,P007,West,3.0,9000,0.1,27000,2700.0,24300.0,19937.46,4362.54
O00508,2024-03-21,C0014,P015,South,3.0,500,0.0,1500,0.0,1500.0,1132.53,367.47
O00509,2024-10-12,C0003,P008,West,2.0,12000,0.0,24000,0.0,24000.0,16154.9,7845.1
O00510,2025-12-29,C0095,P006,North,3.0,3200,0.02,9600,192.0,9408.0,6519.05,2888.95
O00511,2024-02-02,C0052,P011,South,5.0,2200,0.02,11000,220.0,10780.0,6442.13,4337.87
O00512,2025-10-04,C0041,P010,North,2.0,1200,0.05,2400,120.0,2280.0,1774.78,505.22
O00513,2025-05-15,C0093,P005,East,1.0,4500,0.0,4500,0.0,4500.0,3680.67,819.33
O00514,2024-07-26,C0023,P015,North,3.0,500,0.0,1500,0.0,1500.0,1140.06,359.94
O00515,2025-07-22,C0041,P009,North,4.0,1800,0.02,7200,144.0,7056.0,4393.73,2662.27
O00516,2025-09-03,C0085,P001,West,5.0,85000,0.05,425000,21250.0,403750.0,305253.33,98496.67
O00517,2024-02-01,C0064,P007,South,3.0,9000,0.05,27000,1350.0,25650.0,17000.24,8649.76
O00518,2024-03-18,C0040,P014,North,4.0,700,0.15,2800,420.0,2380.0,1562.81,817.19
O00519,2025-05-01,C0026,P006,North,2.0,3200,0.0,6400,0.0,6400.0,3830.73,2569.27
O00520,2025-12-31,C0004,P009,South,3.0,1800,0.02,5400,108.0,5292.0,3119.58,2172.42
O00521,2024-01-18,C0009,P010,North,3.0,1200,0.15,3600,540.0,3060.0,2170.45,889.55
O00522,2025-05-01,C0017,P011,North,2.0,2200,0.05,4400,220.0,4180.0,3365.18,814.82
O00523,2024-04-09,C0079,P014,East,4.0,700,0.05,2800,140.0,2660.0,1761.38,898.62
O00524,2025-04-20,C0064,P003,North,5.0,42000,0.05,210000,10500.0,199500.0,158424.17,41075.83
